iter	RMSE
1512	0.1078214629
1513	0.1077962838
1514	0.1077715184
1515	0.1077428998
1516	0.1077209824
1517	0.1077068955
1518	0.1076841621
1519	0.1076611936
1520	0.10764709
1521	0.1076214881
1522	0.1075944294
1523	0.1075693936
1524	0.1075452648
1525	0.1075195048
1526	0.1074910818
1527	0.1074870535
1528	0.1074574613
1529	0.1074284951
1530	0.1074083381
1531	0.1073816323
1532	0.10735319
1533	0.1073202969
1534	0.1072869585
1535	0.1072810429
1536	0.1072763241
1537	0.1072698517
1538	0.1072650353
1539	0.1072388288
1540	0.107211384
1541	0.107200867
1542	0.107176006
1543	0.1071531341
1544	0.1071241385
1545	0.1071194143
1546	0.1071064913
1547	0.1070881901
1548	0.107072074
1549	0.1070466067
1550	0.1070287217
1551	0.1070090041
1552	0.107000999
1553	0.1069740679
1554	0.1069683449
1555	0.1069626341
1556	0.1069373062
1557	0.1069195332
1558	0.1069152916
1559	0.1068895825
1560	0.1068778242
1561	0.10685844
1562	0.1068325994
1563	0.1068027036
1564	0.1067844728
1565	0.1067624121
1566	0.106757767
1567	0.1067284153
1568	0.1067016463
1569	0.1066977715
1570	0.1066758652
1571	0.1066499299
1572	0.1066302541
1573	0.1066249693
1574	0.1066093608
1575	0.1065832835
1576	0.1065568214
1577	0.1065198706
1578	0.1064970163
1579	0.1064712818
1580	0.1064500022
1581	0.1064281202
1582	0.1064081326
1583	0.1063833041
1584	0.1063539718
1585	0.1063359154
1586	0.1063303679
1587	0.1063007352
1588	0.106276677
1589	0.1062486404
1590	0.1062424413
1591	0.1062159345
1592	0.1061972889
1593	0.1061810047
1594	0.1061647892
1595	0.1061376317
1596	0.1061125566
1597	0.1060991069
1598	0.1060867039
1599	0.106083046
1600	0.1060551344
1601	0.1060267109
1602	0.1060101592
1603	0.1059859135
1604	0.1059673665
1605	0.1059406066
1606	0.1059188538
1607	0.1058977296
1608	0.1058584663
1609	0.1058339083
1610	0.1058291535
1611	0.1058251049
1612	0.1057934783
1613	0.105769474
1614	0.1057551744
1615	0.1057298689
1616	0.1057107024
1617	0.1056855941
1618	0.1056785059
1619	0.1056505902
1620	0.10562311
1621	0.1055979813
1622	0.10559473
1623	0.1055772415
1624	0.1055534343
1625	0.1055199579
1626	0.105492043
1627	0.1054687457
1628	0.1054515677
1629	0.1054263384
1630	0.1054231463
1631	0.1054193929
1632	0.1054150099
1633	0.1054114657
1634	0.1053946276
1635	0.1053719821
1636	0.1053459861
1637	0.1053301245
1638	0.105312486
1639	0.1052907905
1640	0.1052597068
1641	0.1052389641
1642	0.1052178399
1643	0.1052000629
1644	0.1051786323
1645	0.1051630279
1646	0.1051414515
1647	0.1051120626
1648	0.1050880314
1649	0.1050734504
1650	0.1050514598
1651	0.1050281418
1652	0.1050193561
1653	0.1050151636
1654	0.1049966988
1655	0.1049924457
1656	0.1049709918
1657	0.1049520656
1658	0.1049290165
1659	0.1048956595
1660	0.1048752888
1661	0.1048472437
1662	0.1048331551
1663	0.1048173614
1664	0.1047936665
1665	0.1047663733
1666	0.1047428526
1667	0.1047273485
1668	0.1047222057
1669	0.1046988432
1670	0.1046930318
1671	0.104685775
1672	0.1046676757
1673	0.1046450953
1674	0.1046233648
1675	0.1045988898
1676	0.1045722263
1677	0.1045468553
1678	0.1045297789
1679	0.1045026247
1680	0.1044775413
1681	0.1044511837
1682	0.1044320426
1683	0.1044044722
1684	0.1043857219
1685	0.104381615
1686	0.1043509296
1687	0.1043259113
1688	0.1043008359
1689	0.1042926065
1690	0.1042854041
1691	0.1042618922
1692	0.1042410262
1693	0.1042275145
1694	0.1042079634
1695	0.1041855243
1696	0.1041689733
1697	0.104144163
1698	0.1041100428
1699	0.1040829304
1700	0.104060264
1701	0.1040545563
1702	0.104039472
1703	0.1040189448
1704	0.1040039443
1705	0.1039849688
1706	0.1039691568
1707	0.1039485629
1708	0.1039179695
1709	0.103912945
1710	0.1038976144
1711	0.1038923736
1712	0.1038855005
1713	0.1038666454
1714	0.1038446598
1715	0.1038150882
1716	0.1037902743
1717	0.1037747727
1718	0.1037545375
1719	0.10372835
1720	0.1037217913
1721	0.1037060195
1722	0.1036832858
1723	0.1036552767
1724	0.103625902
1725	0.1036024156
1726	0.1035805597
1727	0.1035556055
1728	0.1035402272
1729	0.1035214647
1730	0.1034984864
1731	0.1034810264
1732	0.1034669961
1733	0.1034449202
1734	0.1034257324
1735	0.1034049156
1736	0.1033779574
1737	0.1033741609
1738	0.1033514624
1739	0.1033251653
1740	0.1033184942
1741	0.1032969596
1742	0.1032901713
1743	0.1032698531
1744	0.1032515153
1745	0.1032374503
1746	0.1032203637
1747	0.1031935347
1748	0.1031717923
1749	0.1031664325
1750	0.1031454271
1751	0.1031242759
1752	0.1030973871
1753	0.1030754032
1754	0.1030611382
1755	0.1030370954
1756	0.1030110932
1757	0.1029964782
1758	0.1029782658
1759	0.1029630082
1760	0.1029592929
1761	0.1029395377
1762	0.1029333029
1763	0.102927972
1764	0.1029175848
1765	0.1029040496
1766	0.1028835712
1767	0.1028638365
1768	0.1028499081
1769	0.1028238648
1770	0.1028196222
1771	0.1027934274
1772	0.1027883735
1773	0.1027830882
1774	0.1027766798
1775	0.1027578664
1776	0.10273082
1777	0.1027025579
1778	0.1026910524
1779	0.1026691427
1780	0.1026546584
1781	0.1026268747
1782	0.102622668
1783	0.1025986425
1784	0.1025850862
1785	0.1025648367
1786	0.1025442212
1787	0.1025196172
1788	0.1025149913
1789	0.1025105034
1790	0.1024930923
1791	0.1024789078
1792	0.1024604583
1793	0.102437818
1794	0.1024200535
1795	0.102392387
1796	0.1023875685
1797	0.1023822998
1798	0.1023778609
1799	0.102356061
1800	0.1023294614
1801	0.1023232942
1802	0.1023112325
1803	0.1023064102
1804	0.1022746124
1805	0.102253595
1806	0.1022290448
1807	0.1022152501
1808	0.1021936163
1809	0.1021753955
1810	0.1021463901
1811	0.1021251009
1812	0.1021045924
1813	0.1020804102
1814	0.1020630616
1815	0.1020387554
1816	0.1020193066
1817	0.1020153051
1818	0.1019982159
1819	0.1019811473
1820	0.1019532319
1821	0.1019470844
1822	0.1019384209
1823	0.1019206383
1824	0.1019033938
1825	0.1018878597
1826	0.10187433
1827	0.1018474656
1828	0.1018285342
1829	0.101808156
1830	0.1017887365
1831	0.1017688528
1832	0.1017648903
1833	0.1017401015
1834	0.101733802
1835	0.1017291926
1836	0.1017108029
1837	0.1016937334
1838	0.1016712045
1839	0.101667905
1840	0.1016486312
1841	0.1016320429
1842	0.1016126907
1843	0.1015921271
1844	0.1015741364
1845	0.101554128
1846	0.1015357426
1847	0.1015117061
1848	0.1014900117
1849	0.1014692239
1850	0.1014558413
1851	0.1014438533
1852	0.1014253271
1853	0.1014068524
1854	0.1013854359
1855	0.101366174
1856	0.1013619706
1857	0.1013492447
1858	0.1013260125
1859	0.1013197388
1860	0.1012958634
1861	0.1012854644
1862	0.101279478
1863	0.1012676662
1864	0.1012497027
1865	0.1012440633
1866	0.1012173285
1867	0.1012120324
1868	0.101205544
1869	0.1011997675
1870	0.1011760366
1871	0.101151761
1872	0.1011206304
1873	0.1011034163
1874	0.101085602
1875	0.1010698092
1876	0.101052334
1877	0.1010491982
1878	0.1010306459
1879	0.1010129722
1880	0.1009971414
1881	0.1009759284
1882	0.1009715636
1883	0.1009660739
1884	0.1009492029
1885	0.1009277773
1886	0.1009080451
1887	0.1008842498
1888	0.1008615278
1889	0.1008461508
1890	0.1008271323
1891	0.1008080982
1892	0.1007881811
1893	0.1007844838
1894	0.1007765972
1895	0.1007729347
1896	0.1007692619
1897	0.1007508432
1898	0.1007342132
1899	0.1007155999
1900	0.1006918494
1901	0.1006741609
1902	0.1006522875
1903	0.1006371453
1904	0.1006147058
1905	0.1005976982
1906	0.1005793629
1907	0.1005629286
1908	0.1005489974
1909	0.1005348436
1910	0.1005117283
1911	0.1004966627
1912	0.1004803177
1913	0.1004761222
1914	0.1004568514
1915	0.1004340083
1916	0.1004113709
1917	0.1003884191
1918	0.1003826407
1919	0.100379047
1920	0.1003672499
1921	0.1003633332
1922	0.1003478837
1923	0.1003352325
1924	0.1003124974
1925	0.1003080511
1926	0.1002930994
1927	0.1002889604
1928	0.1002731292
1929	0.1002671526
1930	0.1002626468
1931	0.1002448854
1932	0.100230023
1933	0.1002154887
1934	0.1002114171
1935	0.1001886107
1936	0.1001826505
1937	0.1001782526
1938	0.1001638297
1939	0.1001480228
1940	0.1001366837
1941	0.1001323162
1942	0.1001130393
1943	0.1000923035
1944	0.1000882704
1945	0.1000737784
1946	0.1000697647
1947	0.1000514737
1948	0.1000321248
1949	0.100015648
1950	0.09999711692
1951	0.09998144618
1952	0.09996678263
1953	0.09994417651
1954	0.09991357501
1955	0.09989944747
1956	0.09989421101
1957	0.09987604876
1958	0.09986616967
1959	0.09986332197
1960	0.09984103252
1961	0.09983819222
1962	0.09982045548
1963	0.09981671149
1964	0.09979848712
1965	0.099794232
1966	0.09977920435
1967	0.09975994737
1968	0.09974970044
1969	0.09972878032
1970	0.09971891948
1971	0.09969841445
1972	0.09967438075
1973	0.09965525076
1974	0.09963146071
1975	0.09962757906
1976	0.09960216916
1977	0.09957978646
1978	0.09957609684
1979	0.09955781402
1980	0.0995425214
1981	0.09953239118
1982	0.09951495645
1983	0.0995012307
1984	0.09948492376
1985	0.09947412947
1986	0.09946062423
1987	0.09944714256
1988	0.09942480418
1989	0.09942094884
1990	0.09940401219
1991	0.09939067235
1992	0.09938532544
1993	0.09936352209
1994	0.09935954819
1995	0.09933785916
1996	0.09931694032
1997	0.09929982289
1998	0.09929631007
1999	0.09929232615
2000	0.09927128265
2001	0.0992521356
2002	0.09924816687
2003	0.09924458416
2004	0.09923497614
2005	0.09921297936
2006	0.09918940767
2007	0.09917445706
2008	0.09915561641
2009	0.09913075717
2010	0.09910879677
2011	0.09908750245
2012	0.09906635875
2013	0.0990539883
2014	0.09904550793
2015	0.09901486726
2016	0.0989951456
2017	0.09897073
2018	0.09896157599
2019	0.09894474836
2020	0.09894122063
2021	0.09891892981
2022	0.09890428534
2023	0.09888387644
2024	0.09886699361
2025	0.09885847515
2026	0.09884620657
2027	0.09883105993
2028	0.09881794192
2029	0.09879394268
2030	0.09878001006
2031	0.09877630515
2032	0.09875382773
2033	0.09873463008
2034	0.09873078403
2035	0.09871617245
2036	0.09870324415
2037	0.09868653773
2038	0.09867290396
2039	0.09866929413
2040	0.09865415887
2041	0.09865049071
2042	0.09863403211
2043	0.09863087296
2044	0.09861710858
2045	0.09861330812
2046	0.09860986991
2047	0.09860634738
2048	0.09859111543
2049	0.09857004708
2050	0.09855263311
2051	0.09853294952
2052	0.09852939969
2053	0.09851019704
2054	0.09850686481
2055	0.09849578025
2056	0.09848750453
2057	0.09848439887
2058	0.09846626683
2059	0.09844275239
2060	0.09842654679
2061	0.09841104949
2062	0.09839460721
2063	0.09837443236
2064	0.09837082138
2065	0.09836723743
2066	0.09835149602
2067	0.09832844736
2068	0.09831175298
2069	0.0983092309
2070	0.09829126341
2071	0.09828208413
2072	0.09826601867
2073	0.09824979991
2074	0.09822979437
2075	0.09821365288
2076	0.09819930707
2077	0.09819009116
2078	0.09817171093
2079	0.09816815866
2080	0.09816511541
2081	0.09815101155
2082	0.09814768387
2083	0.0981351312
2084	0.09811645958
2085	0.09809547739
2086	0.09807837279
2087	0.09806081312
2088	0.09804340494
2089	0.09802538435
2090	0.09800783951
2091	0.09798885644
2092	0.09796849685
2093	0.09795616464
2094	0.09794227403
2095	0.09791889934
2096	0.09791539362
2097	0.09789759843
2098	0.09787883454
2099	0.09786534975
2100	0.09785512258
2101	0.09783857135
2102	0.0978352883
2103	0.09782190449
2104	0.09780944118
2105	0.09780698738
2106	0.09778927233
2107	0.09776849214
2108	0.09775479724
2109	0.09774146353
2110	0.09772363434
2111	0.09770299148
2112	0.09768298734
2113	0.09766440755
2114	0.0976469682
2115	0.0976239376
2116	0.09761608446
2117	0.09759917938
2118	0.09757718707
2119	0.097561176
2120	0.09754524046
2121	0.09754179827
2122	0.09751940713
2123	0.09750382279
2124	0.09748553841
2125	0.09746875695
2126	0.09745768366
2127	0.0974496823
2128	0.09742855923
2129	0.09742502846
2130	0.09740847985
2131	0.09739887639
2132	0.09738123617
2133	0.09736165637
2134	0.09734218277
2135	0.0973345334
2136	0.09731885953
2137	0.09730769884
2138	0.0972879608
2139	0.09726984979
2140	0.09725975197
2141	0.09724680265
2142	0.09722995362
2143	0.0972145873
2144	0.09719571627
2145	0.09716573832
2146	0.09714922702
2147	0.09714616865
2148	0.09713408175
2149	0.09711584083
2150	0.09709574153
2151	0.09707878558
2152	0.09707542131
2153	0.09705750493
2154	0.09703871996
2155	0.09703536444
2156	0.09701482523
2157	0.09700724227
2158	0.09699638017
2159	0.09699332655
2160	0.09697726458
2161	0.09696119996
2162	0.09694153667
2163	0.09692494905
2164	0.09691522111
2165	0.09691190424
2166	0.09689505365
2167	0.09687616803
2168	0.0968598362
2169	0.09683786846
2170	0.0968347634
2171	0.09681333791
2172	0.09680486937
2173	0.09678957394
2174	0.09677337463
2175	0.09675609204
2176	0.09674883945
2177	0.09674049395
2178	0.09673721385
2179	0.09672330009
2180	0.09670939186
2181	0.09670253896
2182	0.09669425051
2183	0.09667954167
2184	0.09667131186
2185	0.09665551474
2186	0.0966440015
2187	0.09662841495
2188	0.09662132021
2189	0.09661018706
2190	0.09660693941
2191	0.09660369937
2192	0.09659667271
2193	0.09658657166
2194	0.0965694033
2195	0.09656172175
2196	0.09655364674
2197	0.09654409525
2198	0.09654183373
2199	0.09653198399
2200	0.09651540385
2201	0.09651220426
2202	0.09650157568
2203	0.096490205
2204	0.09648688752
2205	0.09647032688
2206	0.0964532806
2207	0.09644245257
2208	0.09642514572
2209	0.09640684641
2210	0.09637894021
2211	0.09635935476
2212	0.0963471242
2213	0.09634366476
2214	0.09632310074
2215	0.0963162933
2216	0.09631341242
2217	0.09630550856
2218	0.09630309064
2219	0.09630067925
2220	0.09628675862
2221	0.09627271882
2222	0.09626121345
2223	0.09624054533
2224	0.09622442748
2225	0.0962035042
2226	0.09618638721
2227	0.09617154877
2228	0.0961684162
2229	0.09616531118
2230	0.0961600424
2231	0.09615042662
2232	0.09613242677
2233	0.09612106149
2234	0.09611468253
2235	0.09610323523
2236	0.09608932589
2237	0.09608622968
2238	0.09608332872
2239	0.09607844728
2240	0.09605912699
2241	0.09605629635
2242	0.09603027263
2243	0.09601448113
2244	0.09600782514
2245	0.09598909744
2246	0.09597077343
2247	0.09595323324
2248	0.09594074955
2249	0.09593164527
2250	0.09592120654
2251	0.09591813811
2252	0.09590543151
2253	0.09589264129
2254	0.09587907255
2255	0.09587692538
2256	0.09585673444
2257	0.09585368799
2258	0.09583297791
2259	0.09582058709
2260	0.09580558316
2261	0.09579535506
2262	0.0957745313
2263	0.09577220526
2264	0.09576968442
2265	0.09575692219
2266	0.09574026328
2267	0.09573344474
2268	0.09572424081
2269	0.09570374249
2270	0.09568578098
2271	0.09568009408
2272	0.09566386166
2273	0.09564920428
2274	0.09563847416
2275	0.09563061033
2276	0.09562760807
2277	0.09561776727
2278	0.09560248875
2279	0.0955997478
2280	0.09559252695
2281	0.09558954956
2282	0.09558307879
2283	0.09556921178
2284	0.09554376516
2285	0.09554149197
2286	0.09553480568
2287	0.09552815427
2288	0.09551016708
2289	0.09549728548
2290	0.0954945192
2291	0.09548091154
2292	0.0954672614
2293	0.09546432412
2294	0.09545028221
2295	0.0954437252
2296	0.09543714085
2297	0.09542986279
2298	0.09541440248
2299	0.09539759751
2300	0.09539061783
2301	0.09537403607
2302	0.09536784792
2303	0.09535505349
2304	0.09534302783
2305	0.09534012892
2306	0.09532498005
2307	0.0953114509
2308	0.09530498764
2309	0.09529508859
2310	0.09528867334
2311	0.09527491091
2312	0.09525611307
2313	0.09524056665
2314	0.09523053013
2315	0.09522747837
2316	0.0952127444
2317	0.09520970246
2318	0.09519755708
2319	0.0951909901
2320	0.09517779827
2321	0.09516705896
2322	0.09516442403
2323	0.09514906434
2324	0.09513580972
2325	0.09511968421
2326	0.0951068139
2327	0.09509885848
2328	0.09509602562
2329	0.095080812
2330	0.09506043234
2331	0.09505490889
2332	0.09505208339
2333	0.09504418609
2334	0.09503585063
2335	0.09503321541
2336	0.09503040933
2337	0.09502781751
2338	0.09502137344
2339	0.0950079183
2340	0.09500346028
2341	0.0949990242
2342	0.09499311704
2343	0.09498778388
2344	0.09498499194
2345	0.09496784866
2346	0.09496205633
2347	0.09495599377
2348	0.09495321362
2349	0.09494742086
2350	0.09492989805
2351	0.09492351582
2352	0.09491127739
2353	0.09490011343
2354	0.0948853684
2355	0.09487244765
2356	0.09486028912
2357	0.09485434772
2358	0.09484190374
2359	0.09483665383
2360	0.09483056822
2361	0.09481983794
2362	0.09481420413
2363	0.09480866208
2364	0.09479540472
2365	0.09477855497
2366	0.09477286377
2367	0.09477012812
2368	0.09476759442
2369	0.09476163997
2370	0.09475361065
2371	0.09473835445
2372	0.09473257727
2373	0.09472985431
2374	0.09472713776
2375	0.09470871881
2376	0.09470363539
2377	0.09469187582
2378	0.09468916927
2379	0.09467583884
2380	0.09467090465
2381	0.0946459003
2382	0.094640653
2383	0.09462459076
2384	0.09462037689
2385	0.09460548592
2386	0.09460282718
2387	0.09458572281
2388	0.09457408546
2389	0.09455902092
2390	0.09454362283
2391	0.09452850644
2392	0.09452582554
2393	0.09451365878
2394	0.09448890488
2395	0.09446891018
2396	0.09445631724
2397	0.09443657497
2398	0.09443390587
2399	0.09442830608
2400	0.09442068823
2401	0.09441459997
2402	0.09439820178
2403	0.09439554482
2404	0.09439289413
2405	0.09439024968
2406	0.09437343149
2407	0.09435902752
2408	0.09435348672
2409	0.09435085684
2410	0.0943480229
2411	0.09434599368
2412	0.09433967615
2413	0.09431521368
2414	0.09431259998
2415	0.09429946622
2416	0.09429686301
2417	0.09429086551
2418	0.09428477899
2419	0.09427160931
2420	0.09426904161
2421	0.09424934602
2422	0.09423689312
2423	0.09422766931
2424	0.09421354798
2425	0.09419442924
2426	0.09417930351
2427	0.09416794354
2428	0.09415629988
2429	0.09414075651
2430	0.09412485214
2431	0.09411519846
2432	0.09411262227
2433	0.0940991526
2434	0.09409643955
2435	0.09408536519
2436	0.09406584271
2437	0.0940494463
2438	0.09404366468
2439	0.09403468171
2440	0.09402173533
2441	0.09401917815
2442	0.09400468743
2443	0.09399925183
2444	0.09399295519
2445	0.09398765096
2446	0.09397702567
2447	0.09397449635
2448	0.09396926516
2449	0.09394993613
2450	0.0939474009
2451	0.09392874775
2452	0.09391709014
2453	0.09391160944
2454	0.09390405777
2455	0.0939015326
2456	0.09389047165
2457	0.09388795287
2458	0.09388545191
2459	0.09388295679
2460	0.09386724387
2461	0.09386529606
2462	0.09384676019
2463	0.0938442647
2464	0.09383937767
2465	0.09383690042
2466	0.09382762858
2467	0.09382240786
2468	0.09381738272
2469	0.09381491229
2470	0.09379919925
2471	0.09379367477
2472	0.09378025214
2473	0.09377791555
2474	0.09375847988
2475	0.09374894043
2476	0.09373649411
2477	0.09373403919
2478	0.09371844982
2479	0.09371611093
2480	0.09369881586
2481	0.09368321957
2482	0.09368130362
2483	0.09367284239
2484	0.09367040436
2485	0.09365919752
2486	0.0936567654
2487	0.09364581105
2488	0.09363181591
2489	0.09361609007
2490	0.09360147079
2491	0.09358242129
2492	0.09357999986
2493	0.09356614585
2494	0.09356425368
2495	0.09355038681
2496	0.09353570711
2497	0.0935332806
2498	0.0935313957
2499	0.09352889348
2500	0.09351348875
2501	0.09350475557
2502	0.09350288104
2503	0.09348879404
2504	0.09346991436
2505	0.09346752106
2506	0.09346033106
2507	0.09344586653
2508	0.09343240329
2509	0.09343001909
2510	0.09341447594
2511	0.09341026698
2512	0.09340503925
2513	0.09340318406
2514	0.09339754422
2515	0.0933850343
2516	0.09338266064
2517	0.09337012458
2518	0.09336670969
2519	0.09336486511
2520	0.09336248844
2521	0.09334983721
2522	0.09334747994
2523	0.09334511658
2524	0.09332933579
2525	0.09332699083
2526	0.0933113359
2527	0.09330885953
2528	0.09330662228
2529	0.09330428998
2530	0.09329229636
2531	0.0932836826
2532	0.09328135989
2533	0.09326774715
2534	0.09326334814
2535	0.09326111559
2536	0.09324502241
2537	0.0932264386
2538	0.09322412719
2539	0.09322190953
2540	0.09320671349
2541	0.09318985642
2542	0.09317616151
2543	0.09316283152
2544	0.09316052966
2545	0.09314657244
2546	0.09314426413
2547	0.09313229267
2548	0.09312752919
2549	0.09311434911
2550	0.09310376427
2551	0.09310147851
2552	0.09309919809
2553	0.09308764634
2554	0.09308586833
2555	0.09307884713
2556	0.09306514379
2557	0.09306049165
2558	0.093058225
2559	0.09304729985
2560	0.09302380166
2561	0.09301132605
2562	0.09300906777
2563	0.09300680056
2564	0.09300455223
2565	0.09300279862
2566	0.09299049281
2567	0.09298400937
2568	0.09298192768
2569	0.0929571926
2570	0.09295494674
2571	0.0929433678
2572	0.09294122244
2573	0.09292781905
2574	0.09292514396
2575	0.09291037215
2576	0.09290200056
2577	0.09289977997
2578	0.09288804174
2579	0.09287445273
2580	0.09286934269
2581	0.09286761805
2582	0.09285564822
2583	0.09284311157
2584	0.09282814762
2585	0.09282324376
2586	0.09282152959
2587	0.09280657927
2588	0.09279386572
2589	0.09278023385
2590	0.09277803079
2591	0.09276298726
2592	0.09276058672
2593	0.09274859356
2594	0.09273789565
2595	0.09273575824
2596	0.09272653948
2597	0.0927248384
2598	0.09272265334
2599	0.09270330415
2600	0.09269939853
2601	0.09269721885
2602	0.09269552827
2603	0.09268344132
2604	0.092681755
2605	0.09266690084
2606	0.09266473376
2607	0.09265391542
2608	0.09264651609
2609	0.09262846791
2610	0.09261277018
2611	0.09260055904
2612	0.09259888611
2613	0.09258653995
2614	0.0925689862
2615	0.09255110756
2616	0.09254944096
2617	0.09254334605
2618	0.09252881723
2619	0.09252275026
2620	0.09251804656
2621	0.09251304603
2622	0.0925113863
2623	0.0924968209
2624	0.09249467709
2625	0.09247970973
2626	0.09246782717
2627	0.0924615101
2628	0.09244600897
2629	0.09243973395
2630	0.0924374968
2631	0.09243536472
2632	0.09242050239
2633	0.09241826867
2634	0.09241152574
2635	0.09240940302
2636	0.0924071815
2637	0.09239514089
2638	0.09238195884
2639	0.09236754356
2640	0.0923537745
2641	0.09235166322
2642	0.09233392775
2643	0.09231752237
2644	0.09231128326
2645	0.09229972377
2646	0.0922946332
2647	0.09227768139
2648	0.09226258913
2649	0.09225214347
2650	0.09225004703
2651	0.09224439109
2652	0.09222887877
2653	0.09221621339
2654	0.09221460223
2655	0.09220350136
2656	0.09220145109
2657	0.09218680628
2658	0.09218255505
2659	0.09216933209
2660	0.09215428721
2661	0.09213485187
2662	0.09212231216
2663	0.09211767644
2664	0.09210690442
2665	0.09209515481
2666	0.09208065422
2667	0.09207607433
2668	0.09206068708
2669	0.09205038328
2670	0.09203298056
2671	0.09203138043
2672	0.09202466937
2673	0.09202020519
2674	0.09201787511
2675	0.09201534876
2676	0.09200922926
2677	0.09198649669
2678	0.09197319259
2679	0.09196002764
2680	0.09194818455
2681	0.09194587107
2682	0.09194428291
2683	0.09193147957
2684	0.0919167765
2685	0.09191242184
2686	0.09190667522
2687	0.09190448082
2688	0.09189931879
2689	0.09188632952
2690	0.09187681111
2691	0.09187198984
2692	0.09185781047
2693	0.0918401332
2694	0.09182681622
2695	0.09180442091
2696	0.09180248516
2697	0.09179011807
2698	0.09177985589
2699	0.09177780042
2700	0.09176647213
2701	0.09174581284
2702	0.09174423872
2703	0.09174266875
2704	0.09173939395
2705	0.09173575883
2706	0.09172935836
2707	0.09171342363
2708	0.09171138334
2709	0.09169960766
2710	0.09168529126
2711	0.09167018651
2712	0.09165529325
2713	0.09164307821
2714	0.09162835249
2715	0.09161193021
2716	0.09160033879
2717	0.09158630952
2718	0.09157374268
2719	0.09157218111
2720	0.09156282107
2721	0.09155777788
2722	0.09155030577
2723	0.09154424899
2724	0.091536862
2725	0.09153125569
2726	0.09151567517
2727	0.09150965065
2728	0.09150031584
2729	0.09149100928
2730	0.09147433005
2731	0.09146984293
2732	0.09146068301
2733	0.09145078876
2734	0.09143986754
2735	0.09143784876
2736	0.09143246038
2737	0.09142738895
2738	0.09141341542
2739	0.09140416572
2740	0.09140263098
2741	0.09139112623
2742	0.09138899572
2743	0.09138699004
2744	0.09137758599
2745	0.09137560806
2746	0.09136138908
2747	0.09135789862
2748	0.09135095172
2749	0.09134907302
2750	0.09133984278
2751	0.09132879351
2752	0.09131721586
2753	0.09131126373
2754	0.0912963936
2755	0.09128492042
2756	0.09127227159
2757	0.09127057087
2758	0.09126003887
2759	0.09125458842
2760	0.09125144426
2761	0.09124306088
2762	0.09124107153
2763	0.09123515724
2764	0.09122639279
2765	0.09122441304
2766	0.0912224379
2767	0.09121701414
2768	0.09121091082
2769	0.09119854765
2770	0.0911882155
2771	0.09117467599
2772	0.09115724541
2773	0.09115138123
2774	0.09113710873
2775	0.09112469366
2776	0.09112273328
2777	0.09111162935
2778	0.09109648886
2779	0.09109237521
2780	0.09109088706
2781	0.09107323258
2782	0.09106785347
2783	0.09106202445
2784	0.091043638
2785	0.09103055267
2786	0.09102054341
2787	0.09101085952
2788	0.09099417373
2789	0.09098160316
2790	0.09096804057
2791	0.09095041005
2792	0.09093803487
2793	0.09092744973
2794	0.09092436792
2795	0.09090940875
2796	0.09089756062
2797	0.0908844019
2798	0.09088012647
2799	0.0908619182
2800	0.09085052248
2801	0.09083678949
2802	0.09083253563
2803	0.09081849823
2804	0.09080169772
2805	0.0907962679
2806	0.09078678815
2807	0.09077613672
2808	0.09076461084
2809	0.09074825636
2810	0.09073201178
2811	0.09072819345
2812	0.09071765083
2813	0.09071409274
2814	0.09071262922
2815	0.09070334944
2816	0.09069974994
2817	0.09069783837
2818	0.09068568719
2819	0.09067484101
2820	0.09065168973
2821	0.09064667696
2822	0.0906379435
2823	0.09063311121
2824	0.09061729763
2825	0.09060295697
2826	0.09058936666
2827	0.09058398618
2828	0.09057066901
2829	0.09056602025
2830	0.09056167082
2831	0.09054921196
2832	0.0905435592
2833	0.09053785159
2834	0.09053226678
2835	0.09052797425
2836	0.09051538264
2837	0.09050172485
2838	0.09049735476
2839	0.09049546323
2840	0.09048003557
2841	0.09046408825
2842	0.09046201421
2843	0.09045296123
2844	0.09043873392
2845	0.0904268865
2846	0.09041555429
2847	0.09040101912
2848	0.09038321037
2849	0.09038131066
2850	0.09036491515
2851	0.09035372341
2852	0.09034006909
2853	0.09032289477
2854	0.09031725658
2855	0.09030041191
2856	0.09029052502
2857	0.09027696491
2858	0.09026115003
2859	0.09024355314
2860	0.09024150757
2861	0.09022876694
2862	0.09021757789
2863	0.09021228502
2864	0.09021039486
2865	0.09020253297
2866	0.0901883794
2867	0.09017482781
2868	0.09016881183
2869	0.0901613049
2870	0.09015917353
2871	0.09014736493
2872	0.09013315767
2873	0.09012114826
2874	0.09011972961
2875	0.09011785334
2876	0.09011583525
2877	0.09010141089
2878	0.09009582873
2879	0.09009026393
2880	0.09007927117
2881	0.09007659868
2882	0.09007449101
2883	0.09006331348
2884	0.09006146487
2885	0.09005936211
2886	0.09004677907
2887	0.09003886095
2888	0.09003702114
2889	0.0900326539
2890	0.09001639627
2891	0.09000529926
2892	0.0899903178
2893	0.08998362853
2894	0.08997935759
2895	0.08996499609
2896	0.08995118559
2897	0.08994002282
2898	0.08993095937
2899	0.08991900025
2900	0.08990369956
2901	0.08990194408
2902	0.08989808611
2903	0.08989287881
2904	0.08989089691
2905	0.08987902914
2906	0.08987720453
2907	0.08987537412
2908	0.08985847345
2909	0.08984030985
2910	0.08983638886
2911	0.08983116932
2912	0.08981592507
2913	0.08980183972
2914	0.08979031435
2915	0.08977877661
